|lat|lon|season|fishingHours|fishingDays|meanFishingHours|meanFishingDays|nCount|medianFishingHoursPerMonth|flagOne|cuantilDays|cuantilHours|decilDays|decilHours|logFishingHours|logFishingDays|lonTimesFishing|sumfishingHoursPerMonth|distance|fishingHoursTimesDistance
2232|-10.4|-78.5|verano|542.9300000000001|26.0|77.56142857142858|3.7142857142857144|306|17.365|1|96|96|10|10|6.296980398180053|3.258096538021482|-3.8149436894653004|357.31916666666666|0.5288298231000186|0.0009072330449461844
2233|-10.4|-78.4|verano|420.12|23.0|52.515|2.875|273|12.155|1|91|91|10|10|6.040540384754575|3.1354942159291497|-2.666949016169018|357.31916666666666|0.4477789996192414|0.0005944237600249614
2234|-10.4|-78.3|verano|287.03|17.0|35.87875|2.125|236|9.305|1|86|86|9|9|5.6595867399135065|2.833213344056216|-2.0390216030019848|357.31916666666666|0.35695102255071515|0.0003237389869337108
2235|-10.4|-78.2|verano|498.63|25.0|71.23285714285714|3.5714285714285716|395|36.36666666666667|1|95|95|10|10|6.211864337751129|3.2188758248682006|-7.958916281662287|357.31916666666666|0.2649863032309382|0.00041750426139617724
2236|-10.4|-78.1|verano|86.1|9.0|12.299999999999999|1.2857142857142858|66|2.7600000000000002|1|74|70|8|7|4.455509411433685|2.1972245773362196|-0.6032589911447049|357.31916666666666|0.17863857618106127|4.860013571068834e-05
2237|-10.3|-81.8|verano|1.2|1.0|1.2|1.0|2|1.2|1|46|18|5|2|0.1823215567939546|0.0|-0.42955134727099675|228.51749999999998|3.5078909187287968|1.3301064764367851e-05
2238|-10.3|-81.0|verano|0.95|1.0|0.95|1.0|1|0.95|1|46|14|5|2|-0.05129329438755058|0.0|-0.33673569857888347|228.51749999999998|2.7975462367760775|8.39769235318962e-06
2239|-10.3|-80.7|verano|2.19|1.0|2.19|1.0|1|2.19|1|46|30|5|3|0.7839015438284094|0.0|-0.7733893465489514|228.51749999999998|2.534697602515937|1.753999038003155e-05
2240|-10.3|-80.6|verano|3.75|1.0|3.75|1.0|6|3.75|1|46|42|5|5|1.3217558399823195|0.0|-1.3226558141061409|228.51749999999998|2.4390067519791736|2.8900366630914316e-05
2241|-10.3|-80.5|verano|17.91|1.0|17.91|1.0|16|17.91|1|46|76|5|8|2.8853592160726205|0.0|-6.309166694016871|228.51749999999998|2.343675731879311|0.00013263318259406782
2242|-10.3|-80.4|verano|6.99|1.0|6.99|1.0|5|6.99|1|46|57|5|6|1.944480556245719|0.0|-2.4593127441005618|228.51749999999998|2.248750305436343|4.9668093846581276e-05
2243|-10.3|-80.3|verano|0.64|1.0|0.64|1.0|2|0.64|1|46|9|5|1|-0.4462871026284195|0.0|-0.22489306070651044|228.51749999999998|2.1542840890189043|4.356543249149301e-06
2244|-10.3|-80.2|verano|0.54|1.0|0.54|1.0|2|0.54|1|46|7|5|1|-0.616186139423817|0.0|-0.18951721421772955|228.51749999999998|2.0603402476775607|3.5155379308133628e-06
2245|-10.3|-79.9|verano|1.68|1.0|1.68|1.0|1|1.68|1|46|24|5|3|0.5187937934151675|0.0|-0.5874035905346418|228.51749999999998|1.7824668120893685|9.46214973045402e-06
2246|-10.3|-79.8|verano|4.53|2.0|2.265|1.0|6|2.265|1|46|31|5|4|1.5107219394949427|0.6931471805599453|-0.7909547408841775|228.51749999999998|1.6915229635449849|2.4212251809406088e-05
2247|-10.3|-79.7|verano|24.85|3.0|8.283333333333333|1.0|25|4.1899999999999995|1|46|62|5|7|3.2128577525426376|1.0986122886681098|-1.461345411182951|228.51749999999998|1.6016591198504204|0.00012576377530019786
2248|-10.3|-79.6|verano|4.45|3.0|1.4833333333333334|1.0|6|1.54|1|46|22|5|3|1.4929040961781488|1.0986122886681098|-0.5364315643222073|228.51749999999998|1.5130677235999714|2.1275386577437832e-05
2249|-10.3|-79.5|verano|1.9300000000000002|1.0|1.9300000000000002|1.0|2|1.9300000000000002|1|46|27|5|3|0.6575200029167942|0.0|-0.6714365420591422|228.51749999999998|1.4259563694915167|8.696062018960128e-06
2250|-10.3|-79.4|verano|23.97|2.0|11.985|1.0|29|11.985|1|46|70|5|7|3.176803048446293|0.6931471805599453|-4.1642718828973715|228.51749999999998|1.3320012199694156|0.00010088619406857861
2251|-10.3|-79.3|verano|20.12|3.0|6.706666666666667|1.0|20|5.54|1|46|56|5|6|3.0017143452315387|1.0986122886681098|-1.9224873368560396|228.51749999999998|1.2362067990429395|7.859197202172279e-05
2252|-10.3|-79.2|verano|15.06|6.0|2.5100000000000002|1.0|20|1.415|1|46|33|5|4|2.7120422223717475|1.791759469228055|-0.49041320686599504|228.51749999999998|1.1411341945625868|5.4302618649915614e-05
2253|-10.3|-79.1|verano|76.43|6.0|19.1075|1.5|64|10.715|1|78|77|8|8|4.336375289254793|1.791759469228055|-3.708934764295951|228.51749999999998|1.0469800618922913|0.00025284906547580634
2254|-10.3|-79.0|verano|251.96|14.0|50.392|2.8|194|17.305|1|91|90|10|9|5.529270344753728|2.6390573296152584|-5.9824521097946555|228.51749999999998|0.9540163782661164|0.0007595327630362315
2255|-10.3|-78.9|verano|279.14|14.0|55.827999999999996|2.8|210|15.03|1|91|92|10|10|5.6317134480804985|2.6390573296152584|-5.18939249729233|228.51749999999998|0.857754616309352|0.0007565614705078599
2256|-10.3|-78.8|verano|347.42|20.0|43.4275|2.5|247|15.295000000000002|1|89|88|9|9|5.850534422673777|2.995732273553991|-5.27419563053158|228.51749999999998|0.7609658217029138|0.0008353703353145035
2257|-10.3|-78.7|verano|258.61|15.0|32.32625|1.875|190|12.135000000000002|1|83|84|9|9|5.555321135350349|2.70805020110221|-4.179218221799206|228.51749999999998|0.665127793585563|0.0005435124443809895
2258|-10.3|-78.6|verano|462.1|22.0|77.01666666666667|3.6666666666666665|346|34.5025|1|95|96|10|10|6.135781317876221|3.091042453358316|-11.867347139715777|228.51749999999998|0.570719705109251|0.0008333317294133267
2259|-10.3|-78.5|verano|356.97|19.0|50.99571428571429|2.7142857142857144|285|27.009999999999998|1|90|90|9|9|5.8776517446351715|2.9444389791664403|-9.278436005995164|228.51749999999998|0.47858853078609925|0.0005398251173934268
2260|-10.3|-78.4|verano|297.44|15.0|42.49142857142857|2.142857142857143|246|11.675|1|86|88|9|9|5.695212523973134|2.70805020110221|-4.005470040587702|228.51749999999998|0.3903498197770835|0.0003668702009235317
2261|-10.3|-78.3|verano|170.85|12.0|24.407142857142855|1.7142857142857142|172|9.465|1|81|81|9|9|5.140785978561301|2.4849066497880004|-3.2431192359447305|228.51749999999998|0.3093525202741965|0.00016700432698976787
2262|-10.3|-78.2|verano|293.8|17.0|41.971428571428575|2.4285714285714284|230|10.67|1|88|88|9|9|5.682899263739777|2.833213344056216|-3.651335236907458|228.51749999999998|0.22564581205952675|0.0002094778707873642
2263|-10.2|-81.9|verano|2.47|1.0|2.47|1.0|1|2.47|1|46|32|5|4|0.9042181506398859|0.0|-0.5889670398990696|343.47083333333336|3.5456221633458544|2.767250589685686e-05
2264|-10.2|-81.8|verano|1.18|1.0|1.18|1.0|1|1.18|1|46|18|5|2|0.16551443847757333|0.0|-0.28102531753060056|343.47083333333336|3.465352319418612|1.2920772648910811e-05
2265|-10.2|-81.7|verano|1.12|1.0|1.12|1.0|1|1.12|1|46|17|5|2|0.11332868530700327|0.0|-0.26640981160457583|343.47083333333336|3.3745584448487467|1.1942467245490566e-05
2266|-10.2|-81.0|verano|2.16|1.0|2.16|1.0|2|2.16|1|46|30|5|3|0.7701082216960737|0.0|-0.509388230441692|343.47083333333336|2.750743344425283|1.8774263282309823e-05
2267|-10.2|-80.8|verano|3.08|1.0|3.08|1.0|3|3.08|1|46|38|5|4|1.1249295969854831|0.0|-0.7245564276442686|343.47083333333336|2.5741268319373813|2.5051846387032497e-05
2268|-10.2|-80.7|verano|3.96|1.0|3.96|1.0|3|3.96|1|47|44|5|5|1.3762440252663892|0.0|-0.9304196135043004|343.47083333333336|2.48638540200428|3.111162641329613e-05
2269|-10.2|-80.6|verano|4.95|1.0|4.95|1.0|8|4.95|1|47|49|5|5|1.599387576580599|0.0|-1.1615833464753191|343.47083333333336|2.3990344656340286|3.752327776059059e-05
2270|-10.2|-80.5|verano|15.88|2.0|7.94|1.0|16|7.94|1|47|61|5|7|2.7650604558189897|0.6931471805599453|-1.8609149248480585|343.47083333333336|2.3127084483998357|0.00011604607792054248
2271|-10.2|-80.4|verano|3.7|1.0|3.7|1.0|3|3.7|1|47|42|5|5|1.308332819650179|0.0|-0.8660997416083365|343.47083333333336|2.2186653502049483|2.5938962834028572e-05
2272|-10.2|-80.3|verano|1.01|1.0|1.01|1.0|2|1.01|1|47|15|5|2|0.009950330853168092|0.0|-0.23612776436621252|343.47083333333336|2.122860790584255|6.774885681699495e-06
2273|-10.2|-80.2|verano|0.25|1.0|0.25|1.0|1|0.25|1|47|3|5|1|-1.3862943611198906|0.0|-0.058374680043186584|343.47083333333336|2.0274614512241733|1.6015912822675815e-06
2274|-10.2|-80.1|verano|2.0|1.0|2.0|1.0|2|2.0|1|47|28|5|3|0.6931471805599453|0.0|-0.46641514927274264|343.47083333333336|1.9325273442308641|1.2212785383988644e-05
2275|-10.2|-80.0|verano|3.93|1.0|3.93|1.0|4|3.93|1|47|43|5|5|1.3686394258811698|0.0|-0.9153615663629857|343.47083333333336|1.8381305547212952|2.2825904009985873e-05
2276|-10.2|-79.9|verano|5.83|3.0|1.9433333333333334|1.0|6|0.45|1|47|27|5|3|1.763017000362401|1.0986122886681098|-0.10468137760362962|343.47083333333336|1.7443583164591026|3.213389252760815e-05
2277|-10.2|-79.8|verano|30.419999999999998|4.0|7.6049999999999995|1.0|29|7.26|1|47|60|5|6|3.4151002868311466|1.3862943611198906|-1.6867458420778083|343.47083333333336|1.6513170307969351|0.00015872624844922813
2278|-10.2|-79.7|verano|12.6|2.0|6.3|1.0|12|6.3|1|47|55|5|6|2.533696813957432|0.6931471805599453|-1.4618708526924895|343.47083333333336|1.5591375616667125|6.2074618832198e-05
2279|-10.2|-79.6|verano|4.9799999999999995|3.0|1.66|1.0|6|1.51|1|47|23|5|3|1.6054298910365614|1.0986122886681098|-0.3499452889012895|343.47083333333336|1.467982266990987|2.309985395300029e-05
2280|-10.2|-79.5|verano|28.56|3.0|14.28|1.5|26|14.28|1|78|73|8|8|3.3520071374713836|1.0986122886681098|-3.305258816250773|343.47083333333336|1.3780544024819963|0.00012436084031269918
2281|-10.2|-79.4|verano|31.66|3.0|15.83|1.5|36|7.9775|1|78|74|8|8|3.4550540544528663|1.0986122886681098|-1.8441551320466316|343.47083333333336|1.2896107692633556|0.00012901156502774725
2282|-10.2|-79.3|verano|16.64|3.0|5.546666666666667|1.0|17|1.51|1|47|52|5|6|2.8118094353930627|1.0986122886681098|-0.34862639962151076|343.47083333333336|1.2027845484956925|6.324122070187393e-05
2283|-10.2|-79.2|verano|20.51|5.0|4.102|1.0|25|1.45|1|47|45|5|5|3.0209125720842893|1.6094379124341003|-0.33435153397304473|343.47083333333336|1.1125446082925896|7.210114734124003e-05
2284|-10.2|-79.1|verano|141.54|10.0|23.59|1.6666666666666667|136|16.195|1|81|80|9|8|4.952582362647639|2.302585092994046|-3.7296456516201033|343.47083333333336|1.0161322322884034|0.00045445250417993846
2285|-10.2|-79.0|verano|282.36|14.0|47.06|2.3333333333333335|241|23.452499999999997|1|88|89|9|9|5.643182852527271|2.6390573296152584|-5.394191646549317|343.47083333333336|0.9200582861971284|0.0008208760714967771
2286|-10.2|-78.9|verano|85.89|9.0|10.73625|1.125|102|5.6625|1|72|67|8|7|4.453067407778134|2.1972245773362196|-1.3007545521817718|343.47083333333336|0.8249165109270187|0.0002238781352636791
2287|-10.2|-78.8|verano|267.15000000000003|16.0|33.393750000000004|2.0|293|25.530833333333334|1|84|85|9|9|5.58781029840378|2.772588722239781|-5.857352273967948|343.47083333333336|0.7310726708063936|0.0006171273723542728
2288|-10.2|-78.7|verano|346.46000000000004|19.0|49.494285714285716|2.7142857142857144|291|21.485|1|91|90|10|9|5.847767371850795|2.9444389791664403|-4.922891075176203|343.47083333333336|0.6390987795325548|0.0006996489250115538
2289|-10.2|-78.6|verano|544.84|27.0|68.105|3.375|426|49.2525|1|94|94|10|10|6.300492173579141|3.295836866004329|-11.270961386823236|343.47083333333336|0.5432375003624013|0.0009352286624407048
2290|-10.2|-78.5|verano|536.34|27.0|76.62|3.857142857142857|408|50.615|1|96|96|10|10|6.284768288327816|3.295836866004329|-11.56802008904201|343.47083333333336|0.4454581706512933|0.0007549291565685834
2291|-10.2|-78.4|verano|384.26|21.0|48.0325|2.625|327|25.4725|1|90|90|9|9|5.951319406803555|3.044522437723423|-5.814304465444664|343.47083333333336|0.3489397968131483|0.00042367687899155847
2292|-10.2|-78.3|verano|502.68999999999994|24.0|83.78166666666665|4.0|322|42.105000000000004|1|97|97|10|10|6.219973677920602|3.1780538303479458|-9.59854863950117|343.47083333333336|0.2551175842626235|0.0004052282571511031
2293|-10.2|-78.2|verano|107.49|9.0|17.915|1.5|76|5.2125|1|78|76|8|8|4.677397819984972|2.1972245773362196|-1.1867601567333472|343.47083333333336|0.16855557481139444|5.7249311200677675e-05
2294|-10.1|-81.6|verano|1.3|1.0|1.3|1.0|1|1.3|1|47|19|5|2|0.26236426446749106|0.0|-0.41025376588051027|258.57166666666666|3.2419115807961116|1.3316914152553528e-05
2295|-10.1|-81.4|verano|0.09|1.0|0.09|1.0|1|0.09|1|47|1|5|1|-2.4079456086518722|0.0|-0.028332570596159675|258.57166666666666|3.060710162315277|8.704098496170009e-07
2296|-10.1|-81.0|verano|7.01|2.0|3.505|1.0|7|3.505|1|47|40|5|4|1.9473377010464987|0.6931471805599453|-1.0979741270956471|258.57166666666666|2.706262865595281|5.9944187532085103e-05
2297|-10.1|-80.9|verano|0.52|1.0|0.52|1.0|1|0.52|1|47|7|5|1|-0.6539264674066639|0.0|-0.16269377284182981|258.57166666666666|2.6166166985059194|4.299347354264914e-06
2298|-10.1|-80.8|verano|2.6999999999999997|2.0|1.3499999999999999|1.0|4|1.3499999999999999|1|47|20|5|2|0.9932517730102833|0.6931471805599453|-0.4218559651418368|258.57166666666666|2.5271432383028825|2.1560195994003284e-05
2299|-10.1|-80.6|verano|1.93|2.0|0.965|1.0|2|0.965|1|47|14|5|2|0.6575200029167941|0.6931471805599453|-0.3008024854489084|258.57166666666666|2.3507430627144195|1.4335787476649357e-05
2300|-10.1|-80.5|verano|1.05|1.0|1.05|1.0|1|1.05|1|47|15|5|2|0.04879016416943204|0.0|-0.3268919641878783|258.57166666666666|2.2629282726812123|7.507911928626753e-06
2301|-10.1|-80.2|verano|7.609999999999999|2.0|3.8049999999999997|1.0|7|3.8049999999999997|1|47|42|5|5|2.0294631718735943|0.6931471805599453|-1.1801795762619003|258.57166666666666|1.9990492580724544|4.806923762625796e-05
2302|-10.1|-80.1|verano|2.99|1.0|2.99|1.0|3|2.99|1|47|37|5|4|1.095273387402595|0.0|-0.9262383736294902|258.57166666666666|1.9026980675346254|1.7976293381802073e-05
2303|-10.1|-80.0|verano|2.12|2.0|1.06|1.0|3|1.06|1|47|16|5|2|0.7514160886839212|0.6931471805599453|-0.32795549912016664|258.57166666666666|1.8067434616458466|1.2102955448102385e-05
2304|-10.1|-79.9|verano|6.91|1.0|6.91|1.0|7|6.91|1|47|57|5|6|1.9329696377795786|0.0|-2.135226210657265|258.57166666666666|1.711252154476375|3.736380847536908e-05
2305|-10.1|-79.8|verano|17.939999999999998|3.0|5.9799999999999995|1.0|20|5.23|1|47|53|5|6|2.88703285663065|1.0986122886681098|-1.6140747568372407|258.57166666666666|1.6163062631197118|9.16231410851171e-05
2306|-10.1|-79.6|verano|0.62|1.0|0.62|1.0|1|0.62|1|47|9|5|1|-0.4780358009429998|0.0|-0.19086391264833089|258.57166666666666|1.4284851893526926|2.798507746394339e-06
2307|-10.1|-79.5|verano|14.780000000000001|2.0|7.390000000000001|1.0|15|7.390000000000001|1|47|59|5|6|2.693274915520056|0.6931471805599453|-2.272116692341904|258.57166666666666|1.3359011700721024|6.238897437647164e-05
2308|-10.1|-79.4|verano|22.71|1.0|22.71|1.0|23|11.355|1|47|80|5|8|3.122805356117467|0.0|-3.4867973418072364|258.57166666666666|1.2444653214131858|8.930155373278883e-05
2309|-10.1|-79.3|verano|48.42|3.0|24.21|1.5|49|12.355|1|78|81|8|9|3.8799129515099127|1.0986122886681098|-3.7890907098612248|258.57166666666666|1.154450491012934|0.00017662784891132782
2310|-10.1|-79.2|verano|105.67999999999999|8.0|26.419999999999998|2.0|79|3.335|1|84|82|9|9|4.66041566021407|2.0794415416798357|-1.0215040317642434|258.57166666666666|1.0662166459964948|0.00035603881351201424
2311|-10.1|-79.1|verano|113.72|8.0|22.744|1.6|109|10.280000000000001|1|80|80|8|8|4.733739286782799|2.0794415416798357|-3.14476837498308|258.57166666666666|0.9797901153308217|0.00035206997278916497
2312|-10.1|-79.0|verano|243.14999999999998|12.0|60.787499999999994|3.0|190|58.035|1|92|93|10|10|5.493678536849795|2.4849066497880004|-17.73111903211875|258.57166666666666|0.893786636843496|0.0006867002618791626
2313|-10.1|-78.9|verano|154.29000000000002|11.0|25.715000000000003|1.8333333333333333|139|8.783333333333333|1|82|81|9|9|5.0388339484549345|2.3978952727983707|-2.6801273663652245|258.57166666666666|0.7967889006506148|0.00038845448196999196
2314|-10.1|-78.8|verano|411.45|21.0|58.778571428571425|3.0|306|21.923333333333332|1|92|92|10|10|6.019687506051722|3.044522437723423|-6.681159962099482|258.57166666666666|0.7003497891858417|0.000910523482691156
2315|-10.1|-78.7|verano|408.82|21.0|58.402857142857144|3.0|262|7.585|1|92|92|10|10|6.013274961371831|3.044522437723423|-2.3086036753188997|258.57166666666666|0.6039927565790847|0.0007802305410887629
2316|-10.1|-78.6|verano|376.79|20.0|53.82714285714286|2.857142857142857|331|14.51|1|91|91|10|10|5.931688003071904|2.995732273553991|-4.410715275584461|258.57166666666666|0.5087113621691509|0.0006056613884957328
2317|-10.1|-78.5|verano|342.83|19.0|42.85375|2.375|256|21.975|1|88|88|9|9|5.837234697480211|2.9444389791664403|-6.671409602753589|258.57166666666666|0.4156527998221577|0.0004502654366728809
2318|-10.1|-78.4|verano|452.87|25.0|56.60875|3.125|293|15.1625|1|93|92|10|10|6.1156051085801835|3.2188758248682006|-4.5973327833031465|258.57166666666666|0.3234690220098357|0.00046287671011363665
2319|-10.1|-78.3|verano|393.65999999999997|19.0|65.61|3.1666666666666665|202|36.087500000000006|1|93|94|10|10|5.975487592584841|2.9444389791664403|-10.927922948505573|258.57166666666666|0.23089699543303185|0.0002872094013486874
2320|-10.1|-78.2|verano|0.4|1.0|0.4|1.0|1|0.4|1|47|5|5|1|-0.916290731874155|0.0|-0.12097226429809918|258.57166666666666|0.13262141584945752|1.6762266199495955e-07
2321|-10.0|-82.0|verano|1.42|1.0|1.42|1.0|2|1.42|1|47|21|5|3|0.35065687161316933|0.0|-0.352905520084054|329.94666666666666|3.492079679689452|1.5668649686845304e-05
2322|-10.0|-81.6|verano|5.25|1.0|5.25|1.0|5|5.25|1|47|50|5|5|1.6582280766035324|0.0|-1.2983916592580618|329.94666666666666|3.1887742355017856|5.2898353892709036e-05
2323|-10.0|-81.5|verano|3.0300000000000002|2.0|1.5150000000000001|1.0|3|1.5150000000000001|1|47|22|5|3|1.1085626195212779|0.6931471805599453|-0.37421957083973173|329.94666666666666|3.110038054059786|2.9776072517959974e-05
2324|-10.0|-81.4|verano|4.99|2.0|2.495|1.0|5|2.495|1|47|33|5|4|1.6074359097634274|0.6931471805599453|-0.6155328133839814|329.94666666666666|3.018495436090638|4.759377477822902e-05
2325|-10.0|-81.3|verano|5.25|2.0|2.625|1.0|5|2.625|1|47|34|5|4|1.6582280766035324|0.6931471805599453|-0.6468090802553949|329.94666666666666|2.9275062250488837|4.8564197048392094e-05
2326|-10.0|-81.2|verano|18.04|2.0|9.02|1.0|15|5.1325|1|47|64|5|7|2.8925915146344776|0.6931471805599453|-1.2631101996282228|329.94666666666666|2.8371236662683557|0.00016172377926636843
2327|-10.0|-81.1|verano|33.95|3.0|16.975|1.5|27|16.975|1|78|75|8|8|3.5248888540047054|1.0986122886681098|-4.172409177240767|329.94666666666666|2.7474076322417016|0.00029472838269495164
2328|-10.0|-81.0|verano|29.92|3.0|14.96|1.5|27|7.9575000000000005|1|78|73|8|8|3.3985271531062766|1.0986122886681098|-1.9535202659015598|329.94666666666666|2.65842560507154|0.0002513304925829801
2329|-10.0|-80.9|verano|18.009999999999998|2.0|9.004999999999999|1.0|17|9.004999999999999|1|47|64|5|7|2.8909271591878647|0.6931471805599453|-2.207946233734745|329.94666666666666|2.5702538197034177|0.00014626782652105025
2330|-10.0|-80.8|verano|27.53|3.0|13.765|1.5|21|13.765|1|78|72|8|8|3.315276319154516|1.0986122886681098|-3.3708841833023517|329.94666666666666|2.48297859388678|0.0002159922998599359
2331|-10.0|-80.7|verano|14.870000000000001|2.0|7.4350000000000005|1.0|15|7.4350000000000005|1|48|59|5|6|2.6993457604720636|0.6931471805599453|-1.8184893518144347|329.94666666666666|2.3930204652071|0.00011243886763527983
2332|-10.0|-80.6|verano|7.109999999999999|2.0|3.5549999999999997|1.0|7|3.5549999999999997|1|48|41|5|5|1.9615022438151495|0.6931471805599453|-0.8684221692394729|329.94666666666666|2.303544431284096|5.1751778116672705e-05
2333|-10.0|-80.4|verano|2.85|1.0|2.85|1.0|2|2.85|1|48|36|5|4|1.0473189942805592|0.0|-0.694475874888871|329.94666666666666|2.1274061546634706|1.9158184585789865e-05
2334|-10.0|-80.3|verano|8.600000000000001|2.0|4.300000000000001|1.0|8|4.300000000000001|1|48|46|5|5|2.1517622032594623|0.6931471805599453|-1.0465024650448558|329.94666666666666|2.039503951283245|5.542198599210465e-05
2335|-10.0|-80.2|verano|11.82|2.0|5.91|1.0|11|5.91|1|48|53|5|6|2.469793011977952|0.6931471805599453|-1.436541259193405|329.94666666666666|1.9526470155406968|7.292900703620602e-05
2336|-10.0|-80.1|verano|11.42|4.0|2.855|1.0|11|1.725|1|48|36|5|4|2.435366204227864|1.3862943611198906|-0.418772225814273|329.94666666666666|1.8671058800453613|6.737427929034145e-05
2337|-10.0|-80.0|verano|21.48|3.0|7.16|1.0|21|7.51|1|48|58|5|6|3.067122269640664|1.0986122886681098|-1.820900347530914|329.94666666666666|1.778843910662208|0.000120734447880975
2338|-10.0|-79.9|verano|0.99|1.0|0.99|1.0|1|0.99|1|48|14|5|2|-0.01005033585350145|0.0|-0.2397387456558636|329.94666666666666|1.6834434757959755|5.266145029713194e-06
2339|-10.0|-79.8|verano|7.1|3.0|2.3666666666666667|1.0|6|3.32|1|48|31|5|4|1.9600947840472698|1.0986122886681098|-0.8029661359411622|329.94666666666666|1.586834564849155|3.5599924956194166e-05
